Random State,Dataset number,Is regression,Drop mode,Drop level,Imputation mode,Val score 0,Val score 1,Val score 2,Val score 3,Initial val score 0,Initial val score 1,Initial val score 2,Initial val score 3
0,0,True,1,0.2,5,0.0434350990811256,0.0512777629048347,0.0464602232057696,0.0448402113171638,0.040133332907882,0.0471010469767153,0.0432680318288381,0.0409329771476838
0,0,True,1,0.25,1,0.07272744240158,0.0601100649996476,0.0521164526915732,0.0475763305852004,0.040133332907882,0.0471010469767153,0.0432680318288381,0.0409329771476838
0,0,True,1,0.25,2,0.0473761972652438,0.0567381823687928,0.0497858613495459,0.047705080123095,0.040133332907882,0.0471010469767153,0.0432680318288381,0.0409329771476838
0,0,True,1,0.25,3,0.0472856314257663,0.0567475394565987,0.049674328967716,0.0471522523207514,0.040133332907882,0.0471010469767153,0.0432680318288381,0.0409329771476838
0,0,True,1,0.25,4,0.0421701372385312,0.0489581112183755,0.0460055430347616,0.0442033738575851,0.040133332907882,0.0471010469767153,0.0432680318288381,0.0409329771476838
0,0,True,1,0.25,5,0.0451340163704595,0.0539301186845403,0.048529621242338,0.0469387663471975,0.040133332907882,0.0471010469767153,0.0432680318288381,0.0409329771476838
0,0,True,1,0.3,1,0.07379043142461,0.0607061381134358,0.0538860660091956,0.0495705794126504,0.040133332907882,0.0471010469767153,0.0432680318288381,0.0409329771476838
0,0,True,1,0.3,2,0.0478989406617201,0.0568853471596419,0.0512805143780099,0.049169238741857,0.040133332907882,0.0471010469767153,0.0432680318288381,0.0409329771476838
0,0,True,1,0.3,3,0.0479730680729471,0.0570651128333194,0.0514720318625927,0.0485325889250982,0.040133332907882,0.0471010469767153,0.0432680318288381,0.0409329771476838
0,0,True,1,0.3,4,0.0438347930901271,0.0510949205087071,0.0471204671492289,0.0454343388352996,0.040133332907882,0.0471010469767153,0.0432680318288381,0.0409329771476838
0,0,True,1,0.3,5,0.0466472603572187,0.0566602353333526,0.0502707979495094,0.0486347125696116,0.040133332907882,0.0471010469767153,0.0432680318288381,0.0409329771476838
0,0,True,2,0.1,1,0.0478791416471798,0.0563682569566683,0.0485433196124442,0.0455706599855633,0.040133332907882,0.0471010469767153,0.0432680318288381,0.0409329771476838
0,0,True,2,0.1,2,0.0439220078365895,0.0535721880785367,0.0476648893449312,0.0452558971173193,0.040133332907882,0.0471010469767153,0.0432680318288381,0.0409329771476838
0,0,True,2,0.1,3,0.0439644193847555,0.0535867884003555,0.0476153237612646,0.0455591863673243,0.040133332907882,0.0471010469767153,0.0432680318288381,0.0409329771476838
0,0,True,2,0.1,4,0.0410873803185573,0.0489631646516762,0.0441227624021857,0.0421859442287495,0.040133332907882,0.0471010469767153,0.0432680318288381,0.0409329771476838
0,0,True,2,0.1,5,0.0426541866360174,0.0520161230680864,0.0472072219718285,0.0443537303037163,0.040133332907882,0.0471010469767153,0.0432680318288381,0.0409329771476838
0,0,True,2,0.15,1,0.0411870820431435,0.0469793861091689,0.0433687036959389,0.0414531728057608,0.040133332907882,0.0471010469767153,0.0432680318288381,0.0409329771476838
0,0,True,2,0.15,2,0.040322049128267,0.0469866472261628,0.0433122966835555,0.0412770752072487,0.040133332907882,0.0471010469767153,0.0432680318288381,0.0409329771476838
0,0,True,2,0.15,3,0.0402557237878004,0.0470498092921924,0.043301495885654,0.0411578354475891,0.040133332907882,0.0471010469767153,0.0432680318288381,0.0409329771476838
0,0,True,2,0.15,4,0.0405527795569932,0.0478440147737289,0.0433653434731413,0.0415009761135355,0.040133332907882,0.0471010469767153,0.0432680318288381,0.0409329771476838
0,0,True,2,0.15,5,0.0403550278121972,0.0475891296724588,0.0435871045825998,0.0414671928624721,0.040133332907882,0.0471010469767153,0.0432680318288381,0.0409329771476838
0,0,True,2,0.2,1,0.0410818295665355,0.047390224614279,0.043734633795684,0.0422274012572398,0.040133332907882,0.0471010469767153,0.0432680318288381,0.0409329771476838
0,0,True,2,0.2,2,0.0407890971727308,0.0471614196672569,0.0437342982374134,0.0420533557756553,0.040133332907882,0.0471010469767153,0.0432680318288381,0.0409329771476838
0,0,True,2,0.2,3,0.0407360350902606,0.0474583754182213,0.0437572354743921,0.0419339586485991,0.040133332907882,0.0471010469767153,0.0432680318288381,0.0409329771476838
0,0,True,2,0.2,4,0.0403651854444233,0.0473478173510216,0.0436388552969665,0.0416593331942303,0.040133332907882,0.0471010469767153,0.0432680318288381,0.0409329771476838
0,0,True,2,0.2,5,0.0408378389692658,0.0471158179534469,0.043735942830669,0.041695263526976,0.040133332907882,0.0471010469767153,0.0432680318288381,0.0409329771476838
0,0,True,2,0.25,1,0.0404752162836207,0.0467159611050679,0.0432335525352312,0.0414783912393824,0.040133332907882,0.0471010469767153,0.0432680318288381,0.0409329771476838
0,0,True,2,0.25,2,0.0406642023768624,0.0469535533430909,0.0432233130828394,0.041824933361942,0.040133332907882,0.0471010469767153,0.0432680318288381,0.0409329771476838
0,0,True,2,0.25,3,0.0405591499756552,0.0465865480660306,0.0432143471308429,0.0419867420867329,0.040133332907882,0.0471010469767153,0.0432680318288381,0.0409329771476838
0,0,True,2,0.25,4,0.040221439967561,0.0469946175599715,0.0433715197080565,0.0412319932554028,0.040133332907882,0.0471010469767153,0.0432680318288381,0.0409329771476838
0,0,True,2,0.25,5,0.0407423652884421,0.0465955176595799,0.0433932392198768,0.0414151527735163,0.040133332907882,0.0471010469767153,0.0432680318288381,0.0409329771476838
0,0,True,2,0.3,1,0.0409846729219248,0.047177463481822,0.0439983895940125,0.0420758722228461,0.040133332907882,0.0471010469767153,0.0432680318288381,0.0409329771476838
0,0,True,2,0.3,2,0.0406400681933096,0.0471849176747795,0.0441792008360484,0.0417794967256944,0.040133332907882,0.0471010469767153,0.0432680318288381,0.0409329771476838
0,0,True,2,0.3,3,0.0405674799029453,0.0472735431693891,0.0441234440015116,0.0416874408047165,0.040133332907882,0.0471010469767153,0.0432680318288381,0.0409329771476838
0,0,True,2,0.3,4,0.0403471902392009,0.0477606719852842,0.0433304946199771,0.0410967841554629,0.040133332907882,0.0471010469767153,0.0432680318288381,0.0409329771476838
0,0,True,2,0.3,5,0.040776854169133,0.0468758065097913,0.0437390318849973,0.0416515625492916,0.040133332907882,0.0471010469767153,0.0432680318288381,0.0409329771476838
0,0,True,3,0.1,1,0.0685544726305364,0.0500363296924096,0.0451423709906114,0.0435493506825602,0.040133332907882,0.0471010469767153,0.0432680318288381,0.0409329771476838
0,0,True,3,0.1,2,0.0431383962986672,0.0491397882327712,0.045550429191064,0.0431531860575397,0.040133332907882,0.0471010469767153,0.0432680318288381,0.0409329771476838
0,0,True,3,0.1,3,0.043108740362448,0.0489492861941884,0.0452297524205311,0.0431722028429235,0.040133332907882,0.0471010469767153,0.0432680318288381,0.0409329771476838
0,0,True,3,0.1,4,0.0408746758774898,0.0484487398999021,0.0441489466550343,0.0425364036202721,0.040133332907882,0.0471010469767153,0.0432680318288381,0.0409329771476838
0,0,True,3,0.1,5,0.0415267917560778,0.0487206376261085,0.0444031548548162,0.0430454892819745,0.040133332907882,0.0471010469767153,0.0432680318288381,0.0409329771476838
0,0,True,3,0.15,1,0.0677880019705539,0.0502556473572961,0.0462169187817334,0.0439187986432665,0.040133332907882,0.0471010469767153,0.0432680318288381,0.0409329771476838
0,0,True,3,0.15,2,0.0447037628923849,0.050510630379728,0.046175951365353,0.0437474906509205,0.040133332907882,0.0471010469767153,0.0432680318288381,0.0409329771476838
0,0,True,3,0.15,3,0.0448549433410561,0.0503009635273414,0.0462290145054593,0.043356289754157,0.040133332907882,0.0471010469767153,0.0432680318288381,0.0409329771476838
0,0,True,3,0.15,4,0.0411720279145401,0.0486029514613157,0.0447824936660464,0.0430268343817375,0.040133332907882,0.0471010469767153,0.0432680318288381,0.0409329771476838
0,0,True,3,0.15,5,0.0426690912609984,0.0508685404756541,0.0454691140726224,0.0442161292792465,0.040133332907882,0.0471010469767153,0.0432680318288381,0.0409329771476838
0,0,True,3,0.2,1,0.0629640910398703,0.0538137707969812,0.0476302536262937,0.0450839463597814,0.040133332907882,0.0471010469767153,0.0432680318288381,0.0409329771476838
0,0,True,3,0.2,2,0.0468223551378651,0.0522302259941712,0.048235988037124,0.0443522400413017,0.040133332907882,0.0471010469767153,0.0432680318288381,0.0409329771476838
0,0,True,3,0.2,3,0.0472469373250366,0.0551134396447733,0.0482388123924023,0.0443414933974805,0.040133332907882,0.0471010469767153,0.0432680318288381,0.0409329771476838
0,0,True,3,0.2,4,0.0414871866307782,0.0498564358961605,0.04514209935628,0.0423975336190009,0.040133332907882,0.0471010469767153,0.0432680318288381,0.0409329771476838
0,0,True,3,0.2,5,0.0458855932868438,0.0564472477435032,0.0500687751950496,0.0470133331220598,0.040133332907882,0.0471010469767153,0.0432680318288381,0.0409329771476838
0,0,True,3,0.25,1,0.0647828292563067,0.0599606569412295,0.0498765656887058,0.0471691016492339,0.040133332907882,0.0471010469767153,0.0432680318288381,0.0409329771476838
0,0,True,3,0.25,2,0.0483263008629628,0.0526892065207842,0.0484195967612597,0.0455984242294156,0.040133332907882,0.0471010469767153,0.0432680318288381,0.0409329771476838
0,0,True,3,0.25,3,0.0484444860355809,0.0521592050419198,0.0481356800428982,0.0453036269653489,0.040133332907882,0.0471010469767153,0.0432680318288381,0.0409329771476838
0,0,True,3,0.25,4,0.0431310464374988,0.0498640326039467,0.0462696844696783,0.0450535611479451,0.040133332907882,0.0471010469767153,0.0432680318288381,0.0409329771476838
0,0,True,3,0.25,5,0.0452803886000463,0.0513738600635629,0.0486022358449662,0.0473264326433839,0.040133332907882,0.0471010469767153,0.0432680318288381,0.0409329771476838
0,0,True,3,0.3,1,0.0628629509705095,0.0550650561249043,0.0484526276455786,0.046396377151022,0.040133332907882,0.0471010469767153,0.0432680318288381,0.0409329771476838
0,0,True,3,0.3,2,0.0510039070773613,0.054298809773436,0.0490657686590818,0.0445724601104577,0.040133332907882,0.0471010469767153,0.0432680318288381,0.0409329771476838
0,0,True,3,0.3,3,0.0515731739374931,0.0530665159139073,0.0485161352276406,0.0451745288667429,0.040133332907882,0.0471010469767153,0.0432680318288381,0.0409329771476838
0,0,True,3,0.3,4,0.043793979652027,0.0503315026937006,0.0468625769748817,0.0456276540718591,0.040133332907882,0.0471010469767153,0.0432680318288381,0.0409329771476838
0,0,True,3,0.3,5,0.0506367306197658,0.0579600657505146,0.052632779556263,0.0493653541413836,0.040133332907882,0.0471010469767153,0.0432680318288381,0.0409329771476838
0,1,True,1,0.1,1,0.1653880398513348,0.1185497111224154,0.1050904166910154,0.0858720706677104,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,1,0.1,2,0.0956653466836631,0.1220771760712879,0.1093995834053493,0.0958979846816591,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,1,0.1,3,0.0947409268202207,0.1224162176441465,0.1083827760369656,0.0935042089260308,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,1,0.1,4,0.0715551321680849,0.1159639088794726,0.0915958754198691,0.0737340975702722,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,1,0.1,5,0.0849317009337274,0.1302922905058092,0.1007110653998264,0.08815228312809,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,1,0.15,1,0.1729272090290166,0.1457741670762284,0.1245579796405182,0.1082073374889482,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,1,0.15,2,0.1087751388257345,0.1392817949938235,0.11928196641336,0.1088020541473615,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,1,0.15,3,0.1083199528356941,0.138831185760293,0.1195541470276462,0.1093670369677995,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,1,0.15,4,0.0714819253034145,0.1297666654142337,0.1034933273942529,0.0878627299620956,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,1,0.15,5,0.0911601822700223,0.1320421846847079,0.1125505662814921,0.0992946167885013,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,1,0.2,1,0.1792933771490036,0.1626682979900632,0.1349152399670816,0.1176830709111733,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,1,0.2,2,0.1206014788721838,0.1508534297449663,0.1289153644499498,0.1183265025381116,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,1,0.2,3,0.1208058087798513,0.1496180308601086,0.1290103654476356,0.1160596706771738,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,1,0.2,4,0.0845535490661397,0.1352827676469758,0.1080838797341896,0.0952147248427471,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,1,0.2,5,0.105943553926874,0.1505873757924881,0.1220732350208998,0.1091562324868136,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,1,0.25,1,0.1779942433894264,0.1693922652751328,0.1360907497858323,0.1268901798954311,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,1,0.25,2,0.1337541925659869,0.1642922527178143,0.1383235109636471,0.1278943353445112,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,1,0.25,3,0.132365440167939,0.1626667329825221,0.1371613941439454,0.127720896166134,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,1,0.25,4,0.0903112924558115,0.1446031586632076,0.1168443068439377,0.1037157750206285,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,1,0.25,5,0.1179305545713107,0.152460419114094,0.1263105832363329,0.1194074563522935,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,1,0.3,1,0.1782745006198325,0.1702053298938463,0.1479993860508902,0.1378656687010979,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,1,0.3,2,0.1398988063565327,0.1567873817986524,0.1430474622995579,0.1345627180036166,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,1,0.3,3,0.1390155358980445,0.1607793726464809,0.1411604833274202,0.1349880935104305,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,1,0.3,4,0.0972331891349835,0.1507134474778237,0.1219234860951319,0.1149710254628725,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,1,0.3,5,0.131110091046866,0.1716168074604115,0.1438550969622773,0.1385154655995159,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,2,0.1,1,0.0982990742720059,0.1203860631507804,0.1118850939426053,0.0946462069953332,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,2,0.1,2,0.095663697585532,0.138894748828125,0.1165205800984596,0.0957328583468309,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,2,0.1,3,0.0962117564540006,0.1401413936120245,0.1184089299539774,0.0964886725573032,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,2,0.1,4,0.0815921243363482,0.1152442150137473,0.1000656853571525,0.0803414934092406,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,2,0.1,5,0.1000832288888933,0.1203140272740116,0.1054269941280293,0.0938211261840193,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,2,0.15,1,0.143314581596272,0.154316795390111,0.1236135390903321,0.1069269150200604,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,2,0.15,2,0.1290631265131009,0.1440152202437321,0.1239472267629343,0.1073728966089709,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,2,0.15,3,0.1321207383294141,0.1504772911539902,0.1245760178510444,0.1082929265725556,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,2,0.15,4,0.0983179942139891,0.1563866090089439,0.1200003127393258,0.1023630301600923,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,2,0.15,5,0.1099888778645881,0.1534313740991421,0.1216174888025331,0.1068306639399964,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,2,0.2,1,0.0548487245293479,0.0995286734680466,0.0761346348124123,0.0546492131429581,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,2,0.2,2,0.0552517807744195,0.1041215829945348,0.0768633981679262,0.0546424790475212,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,2,0.2,3,0.0554560236158028,0.1012446794880201,0.077539341526678,0.0546183183272109,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,2,0.2,4,0.057999359661087,0.0988785412123004,0.0743984161915899,0.0548806024650206,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,2,0.2,5,0.0561209286764533,0.1003480938177753,0.0753073302405113,0.0539210658577209,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,2,0.25,1,0.0530229149304216,0.1000444963675535,0.0732224093211841,0.0527315319458087,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,2,0.25,2,0.0471183655634481,0.1037504419182733,0.0719817921097915,0.0534255584712018,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,2,0.25,3,0.0467847295562696,0.099171914208456,0.0730098654589957,0.0543333713615711,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,2,0.25,4,0.0458075540709884,0.0993382452864229,0.0739201351153546,0.0535035616696214,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,2,0.25,5,0.0512848206780899,0.095165754677259,0.0755672490925021,0.0534308985781623,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,2,0.3,1,0.0929498703469053,0.114939809303874,0.0972922048911762,0.0849281705697162,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,2,0.3,2,0.0847399320610733,0.1262193800435904,0.1030234737260048,0.0923088093577922,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,2,0.3,3,0.0837468287326051,0.1265244192487365,0.103580458205004,0.0919172858226824,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,2,0.3,4,0.0773080038608769,0.1134031253221267,0.1008094713353313,0.0845847986496383,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,2,0.3,5,0.0791907885160426,0.120075079628325,0.1024147986165037,0.087042852800025,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,3,0.1,1,0.1731110760999097,0.1437214902228362,0.1086871755313672,0.0882693103769012,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,3,0.1,2,0.1020470400070838,0.1169545376188079,0.0974054623890681,0.080543218476732,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,3,0.1,3,0.1068719647147452,0.1231908108693541,0.1032790695824099,0.0841029942902246,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,3,0.1,4,0.0740603832858618,0.1082036359860527,0.0966850509414913,0.0811919172175875,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,3,0.1,5,0.0833848737339437,0.1220545967665999,0.0954092926733199,0.0830856714857137,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,3,0.15,1,0.1538469274732366,0.1278169373686976,0.1073765907784741,0.0914367508553474,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,3,0.15,2,0.1189557957400239,0.1155781256834714,0.1015154814167705,0.0896998548750636,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,3,0.15,3,0.1259188027155518,0.1380754542059975,0.1118583629961623,0.0958324931572058,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,3,0.15,4,0.0877009995803624,0.1144930317778726,0.1005285850723561,0.0823104438274143,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,3,0.15,5,0.1015687693577527,0.1211018212057545,0.1009244080098564,0.0915240781875973,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,3,0.2,1,0.1617099014078543,0.1308416863684431,0.1069288291899055,0.0931085767713651,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,3,0.2,2,0.1263823713926426,0.1443391854311609,0.1158542069732592,0.0954425503076223,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,3,0.2,3,0.127478399162124,0.1472306534454859,0.1240460407438992,0.1013326118154285,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,3,0.2,4,0.0768586105220467,0.1349629828340267,0.1081463925818989,0.0888465253903221,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,3,0.2,5,0.1137994967925769,0.1553280154886858,0.128473104946023,0.1168555679620187,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,3,0.25,1,0.1616951135256764,0.1441732821836108,0.1191141903948772,0.1047500838995175,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,3,0.25,2,0.1410717730668009,0.1430787997983132,0.1176900607170193,0.1003085855404733,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,3,0.25,3,0.1462676451588434,0.143633546159985,0.1232452629204535,0.1034874608809464,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,3,0.25,4,0.0915038058263894,0.143536332271162,0.1178495785113309,0.103094607685293,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,3,0.25,5,0.1232526675884139,0.1506299609237231,0.1281768616430032,0.1111034671470677,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,3,0.3,1,0.2002508098806013,0.1578251854650562,0.138187198280517,0.127201753509819,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,3,0.3,2,0.1535330454183449,0.1438415687072266,0.1242451230584161,0.107148771485366,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,3,0.3,3,0.1623754545130592,0.1462251958142335,0.1246699210867262,0.1088984647749268,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,3,0.3,4,0.1135028180657119,0.1544788345919248,0.1287953860078133,0.1116201258527734,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,1,True,3,0.3,5,0.1382348957570394,0.1556217437839963,0.1328679785624724,0.121801433154623,0.0575305470948249,0.1000988999851204,0.0765169450874986,0.0554124197523887
0,2,True,1,0.1,1,0.2607862987674903,0.1640768532780817,0.1706053794801771,0.206296474618189,0.1094735411310464,0.1175117704869486,0.105810563435955,0.1072404728403313
0,2,True,1,0.1,2,0.1358519084976506,0.1708504449043978,0.1677041835814534,0.1667562803954427,0.1094735411310464,0.1175117704869486,0.105810563435955,0.1072404728403313
0,2,True,1,0.1,3,0.1356800440190447,0.17113673164214,0.1678521844115149,0.1597086145480728,0.1094735411310464,0.1175117704869486,0.105810563435955,0.1072404728403313
0,2,True,1,0.1,4,0.1132165503557813,0.1876123416887293,0.13220869657905,0.1288999690697725,0.1094735411310464,0.1175117704869486,0.105810563435955,0.1072404728403313
0,2,True,1,0.1,5,0.1151003649767097,0.1878879298133158,0.1467191753390528,0.1342662945701286,0.1094735411310464,0.1175117704869486,0.105810563435955,0.1072404728403313
0,2,True,1,0.15,1,0.2998805073297252,0.188190962717574,0.184172151698388,0.2154068634311214,0.1094735411310464,0.1175117704869486,0.105810563435955,0.1072404728403313
0,2,True,1,0.15,2,0.1511887474035476,0.204081234173192,0.1790033138684184,0.1850428883481714,0.1094735411310464,0.1175117704869486,0.105810563435955,0.1072404728403313
0,2,True,1,0.15,3,0.1503811421333953,0.2019037119673038,0.1805692684143114,0.1885722714162515,0.1094735411310464,0.1175117704869486,0.105810563435955,0.1072404728403313
0,2,True,1,0.15,4,0.1174558532667778,0.2073632320925859,0.1611247500061286,0.1624501216196983,0.1094735411310464,0.1175117704869486,0.105810563435955,0.1072404728403313
0,2,True,1,0.15,5,0.1190484186152655,0.1603135209589675,0.1292112378389696,0.1259891883520868,0.1094735411310464,0.1175117704869486,0.105810563435955,0.1072404728403313
0,2,True,1,0.2,1,0.332556744634683,0.2684765474533676,0.2183252671953119,0.2319607981812243,0.1094735411310464,0.1175117704869486,0.105810563435955,0.1072404728403313
0,2,True,1,0.2,2,0.1627518485667969,0.2028388831991429,0.1848283172172797,0.1773125095976098,0.1094735411310464,0.1175117704869486,0.105810563435955,0.1072404728403313
